date_filed,decision_date,filing_year,filing_month,filing_month_name,disposal_year,case_type,case_type_label,court_number,court_name,disposal_days,disposal_years,speed_tier,speed_tier_order,outcome_bucket,nature_of_disposal_binary,case_status
2015-12-18,2016-11-11,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,329,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-18,2018-07-23,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,948,2.6,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-18,2017-09-08,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,630,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-17,2020-11-19,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1601,Principal Bench at Bengaluru,1799,4.9,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2015-12-17,2020-08-03,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1567,Principal Bench at Bengaluru,1691,4.6,Very Slow (3+ years),4,Dismissed / Rejected,Contested,Disposed
2015-12-17,2019-10-10,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),1287,Principal Bench at Bengaluru,1393,3.8,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-17,2019-10-10,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),1287,Principal Bench at Bengaluru,1393,3.8,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-17,2017-12-08,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,722,2.0,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-17,2017-06-13,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),1203,Principal Bench at Bengaluru,544,1.5,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-17,2019-02-13,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,1154,3.2,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-17,2020-02-06,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1318,Principal Bench at Bengaluru,1512,4.1,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2015-12-17,2019-03-18,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),1352,Principal Bench at Bengaluru,1187,3.2,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-17,2016-07-20,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),769,Principal Bench at Bengaluru,216,0.6,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-17,2016-11-11,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,330,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-17,2016-11-08,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1047,Principal Bench at Bengaluru,327,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-17,2017-08-21,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,613,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-17,2016-11-11,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,330,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-17,2017-08-21,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,613,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-17,2016-11-17,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1047,Principal Bench at Bengaluru,336,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-17,2016-08-03,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1148,Principal Bench at Bengaluru,230,0.6,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-17,2017-11-07,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,691,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-17,2016-08-28,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1049,Principal Bench at Bengaluru,255,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-17,2018-01-09,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,754,2.1,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-17,2016-12-09,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,358,1.0,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-17,2020-07-26,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1591,Principal Bench at Bengaluru,1683,4.6,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2015-12-16,2018-07-13,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,940,2.6,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-16,2020-03-12,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1522,Principal Bench at Bengaluru,1548,4.2,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2015-12-16,2017-06-12,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),1203,Principal Bench at Bengaluru,544,1.5,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-16,2017-10-30,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,684,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-16,2016-01-17,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1007,Principal Bench at Bengaluru,32,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-16,2019-07-12,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1304,3.6,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-16,2017-10-03,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),1063,Principal Bench at Bengaluru,657,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-16,2018-01-11,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1139,Principal Bench at Bengaluru,757,2.1,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-16,2017-11-02,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,687,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-16,2019-07-03,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,1295,3.5,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-16,2019-07-03,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,1295,3.5,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-16,2017-09-08,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,632,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-16,2016-04-21,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1013,Principal Bench at Bengaluru,127,0.3,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-16,2018-07-13,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,940,2.6,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-16,2020-10-07,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1757,4.8,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2015-12-16,2016-12-06,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),769,Principal Bench at Bengaluru,356,1.0,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-16,2016-08-30,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1049,Principal Bench at Bengaluru,258,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-16,2019-12-08,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),1287,Principal Bench at Bengaluru,1453,4.0,Very Slow (3+ years),4,Dismissed / Rejected,Contested,Disposed
2015-12-16,2016-08-23,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1049,Principal Bench at Bengaluru,251,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-16,2018-07-13,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,940,2.6,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-16,2020-10-07,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1757,4.8,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2015-12-16,2017-04-25,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,496,1.4,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-16,2018-02-09,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,786,2.2,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-16,2018-02-09,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,786,2.2,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-16,2017-07-07,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,569,1.6,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-16,2016-11-29,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1009,Principal Bench at Bengaluru,349,1.0,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-16,2017-07-07,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,569,1.6,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-16,2016-11-28,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,348,1.0,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-16,2017-06-09,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,541,1.5,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-16,2016-02-21,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),302,Principal Bench at Bengaluru,67,0.2,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-15,2016-06-01,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),330,Principal Bench at Bengaluru,169,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-15,2020-11-03,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1785,4.9,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-15,2020-11-03,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1785,4.9,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-15,2020-11-03,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1785,4.9,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-15,2020-11-03,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1785,4.9,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-15,2020-11-03,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1785,4.9,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-15,2016-08-01,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1094,Principal Bench at Bengaluru,230,0.6,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-15,2017-10-02,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),1063,Principal Bench at Bengaluru,657,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-15,2018-06-27,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1320,Principal Bench at Bengaluru,925,2.5,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-15,2017-02-28,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),769,Principal Bench at Bengaluru,441,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-15,2018-09-07,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,997,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-15,2018-09-07,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,997,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-15,2017-02-10,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,423,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-15,2017-04-07,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,479,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-15,2017-07-07,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,570,1.6,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-15,2019-08-19,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),1050,Principal Bench at Bengaluru,1343,3.7,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-15,2017-04-07,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,479,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-15,2016-08-01,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1094,Principal Bench at Bengaluru,230,0.6,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-15,2017-10-08,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),1063,Principal Bench at Bengaluru,663,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-15,2018-02-09,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,787,2.2,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-15,2020-02-09,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1318,Principal Bench at Bengaluru,1517,4.2,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2015-12-15,2020-03-02,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1522,Principal Bench at Bengaluru,1539,4.2,Very Slow (3+ years),4,Fully Allowed,Contested,Disposed
2015-12-15,2017-09-13,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,638,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-15,2018-10-02,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,1022,2.8,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-15,2018-10-02,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,1022,2.8,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-15,2019-03-13,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),1352,Principal Bench at Bengaluru,1184,3.2,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-15,2016-03-22,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),669,Principal Bench at Bengaluru,98,0.3,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-15,2017-04-07,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,479,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-14,2020-01-20,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1498,4.1,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2015-12-14,2016-08-07,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1049,Principal Bench at Bengaluru,237,0.6,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2016-02-17,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),302,Principal Bench at Bengaluru,65,0.2,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2016-02-17,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),302,Principal Bench at Bengaluru,65,0.2,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2016-01-19,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),302,Principal Bench at Bengaluru,36,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2017-12-08,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,725,2.0,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-14,2017-12-08,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,725,2.0,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-14,2020-02-07,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1516,4.2,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2015-12-14,2017-08-01,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),1128,Principal Bench at Bengaluru,596,1.6,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-14,2017-07-16,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),1198,Principal Bench at Bengaluru,580,1.6,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-14,2019-07-12,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1306,3.6,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-14,2016-01-05,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,22,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2016-07-24,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),769,Principal Bench at Bengaluru,223,0.6,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2016-07-13,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),769,Principal Bench at Bengaluru,212,0.6,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2019-07-14,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,1308,3.6,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-14,2019-08-28,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),1287,Principal Bench at Bengaluru,1353,3.7,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-14,2017-03-10,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,452,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-14,2017-09-08,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,634,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-14,2017-03-08,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,450,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-14,2016-06-05,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),669,Principal Bench at Bengaluru,174,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2018-02-09,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,788,2.2,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-14,2017-10-13,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,669,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-14,2017-03-29,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),1173,Principal Bench at Bengaluru,471,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-14,2020-02-07,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1516,4.2,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2015-12-14,2019-07-12,2015,12,Dec,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1306,3.6,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-14,2016-04-11,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1013,Principal Bench at Bengaluru,119,0.3,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2018-09-06,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1340,Principal Bench at Bengaluru,997,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-14,2016-03-30,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),1013,Principal Bench at Bengaluru,107,0.3,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2020-09-27,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1597,Principal Bench at Bengaluru,1749,4.8,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-12-14,2017-04-25,2015,12,Dec,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,498,1.4,Medium (1–2 years),2,Data Not Available,,Disposed
2015-12-14,2016-06-06,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),669,Principal Bench at Bengaluru,175,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2016-06-06,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),669,Principal Bench at Bengaluru,175,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-14,2020-11-01,2015,12,Dec,2020,MFA,Motor Accident Appeal (MFA),1601,Principal Bench at Bengaluru,1784,4.9,Very Slow (3+ years),4,Dismissed / Rejected,Contested,Disposed
2015-12-14,2018-08-08,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,968,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-14,2018-08-08,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,968,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-14,2018-08-08,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,968,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-14,2018-08-08,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,968,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-14,2018-08-08,2015,12,Dec,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,968,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2015-12-11,2016-03-02,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),669,Principal Bench at Bengaluru,82,0.2,Fast (under 1 year),1,Data Not Available,,Disposed
2015-12-11,2016-01-10,2015,12,Dec,2016,MFA,Motor Accident Appeal (MFA),302,Principal Bench at Bengaluru,30,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
